step,item,status,reinserts,hit_ratio
1270,"setSystemUiVisibility vis=80000608 mask=ffffffff oldVal=c0000700 newVal=80000608 diff=40000108 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",MISS,0,0.696850
1271,cancelAutohide,HIT,0,0.697089
1272,"notifyUiVisibilityChanged:vis=0x80000608, SystemUiVisibility=0x80000608",MISS,0,0.696541
1273,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",HIT,0,0.696779
1274,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",HIT,0,0.697017
1275,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",HIT,0,0.697255
1276,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }",MISS,0,0.696708
1277,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }",HIT,0,0.696946
1278,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }",MISS,0,0.696401
1279,"getRecentTasks: num=20,flags=62,totalTasks=46",HIT,0,0.696638
1280,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},MISS,0,0.696094
1281,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",HIT,0,0.696331
1282,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",HIT,0,0.696568
1283,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",HIT,0,0.696804
1284,"getRecentTasks: num=10,flags=62,totalTasks=46",HIT,0,0.697040
1285,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},HIT,0,0.697276
1286,"setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=80000608 newVal=40000600 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",MISS,0,0.696734
1287,cancelAutohide,HIT,0,0.696970
1288,"notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600",MISS,0,0.696429
1289,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10020}, uid=1000, pid=1702",MISS,0,0.695888
1290,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.696124
1291,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.696359
1292,"userActivityNoUpdateLocked: eventTime=261963848, event=2, flags=0x0, uid=1000",MISS,0,0.695820
1293,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.696056
1294,"updateNotificationShade: total=1, active=1",MISS,0,0.695518
1295,removeNotificationChildren,HIT,0,0.695753
1296,"overlapAmount:164.0, previousNotificationEnd:0.0, newYTranslation:-164.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-497",MISS,0,0.695216
1297,"state.clipTopAmount:148, i:0",MISS,0,0.694680
1298,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-497.0",MISS,0,0.694145
1299,updateDimmedActivatedHideSensitive overlap:true,MISS,0,0.693610
1300,"ACTIVITY check resid: com.example.android.notepad, size=0",MISS,0,0.693077
1301,mHeadsUpExistenceChangedRunnable,HIT,0,0.693313
1302,"updateNotificationShade: total=1, active=1",MISS,0,0.692780
1303,removeNotificationChildren,HIT,0,0.693016
1304,"overlapAmount:220.0, previousNotificationEnd:0.0, newYTranslation:-220.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-553",MISS,0,0.692485
1305,"state.clipTopAmount:204, i:0",MISS,0,0.691954
1306,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-553.0",MISS,0,0.691424
1307,updateDimmedActivatedHideSensitive overlap:true,MISS,0,0.690895
1308,makeExpandedInvisible: mExpandedVisible=true,MISS,0,0.690367
1309,closeQs,HIT,0,0.690604
1310,cancelPeek: false,HIT,0,0.690840
1311,instantCollapse,MISS,0,0.690313
1312,cancelPeek: false,HIT,0,0.690549
1313,closeQs,HIT,0,0.690784
1314,logNotificationVisibilityChanges runInThread start,MISS,0,0.690259
1315,onNotificationVisibilityChanged called,HIT,0,0.690494
1316,resumeSuspendedAutohide,HIT,0,0.690729
1317,disable: < expand icons* alerts system_info* back home recent clock navigationbar search quick_settings >,MISS,0,0.690205
1318,logNotificationVisibilityChanges runInThread over,MISS,0,0.689681
1319,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-24.0",MISS,0,0.689158
1320,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.689394
1321,"userActivityNoUpdateLocked: eventTime=261967011, event=2, flags=0x0, uid=1000",MISS,0,0.688872
1322,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.689107
1323,Destroying surface Surface(name=PopupWindow:6ac503e) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.WindowStateAnimator.finishExit:590 com.android.server.wm.WindowStateAnimator.stepAnimationLocked:516 com.android.server.wm.WindowAnimator.updateWindowsLocked:311 com.android.server.wm.WindowAnimator.animateLocked:738,MISS,0,0.688587
1324,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.688822
1325,"userActivityNoUpdateLocked: eventTime=261968328, event=2, flags=0x0, uid=1000",MISS,0,0.688302
1326,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.688537
1327,"userActivityNoUpdateLocked: eventTime=261968928, event=2, flags=0x0, uid=1000",MISS,0,0.688018
1328,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.688253
1329,"userActivityNoUpdateLocked: eventTime=261969446, event=2, flags=0x0, uid=1000",MISS,0,0.687735
1330,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.687970
1331,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.688204
1332,HBM brightnessIn =38,HIT,0,0.688438
1333,HBM brightnessOut =38,HIT,0,0.688672
1334,"Animating brightness: target=38, rate=200",HIT,0,0.688906
1335,HBM brightnessIn =38,HIT,0,0.689139
1336,HBM brightnessOut =38,HIT,0,0.689371
1337,"Animating brightness: target=38, rate=200",HIT,0,0.689604
1338,HBM brightnessIn =38,HIT,0,0.689836
1339,HBM brightnessOut =38,HIT,0,0.690067
1340,"Animating brightness: target=38, rate=200",HIT,0,0.690299
1341,"userActivityNoUpdateLocked: eventTime=261970966, event=2, flags=0x0, uid=1000",MISS,0,0.689784
1342,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.690015
1343,playSoundEffect   effectType: 0,HIT,0,0.690246
1344,querySoundEffectsEnabled...,HIT,0,0.690476
1345,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,HIT,0,0.690706
1346,"ActivityManagerService,attachApplication,callingPid = 13175",MISS,0,0.690193
1347,Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105,MISS,0,0.689681
1348,"ACTIVITY check resid: com.example.android.notepad, size=1",MISS,0,0.689169
1349,"setSystemUiVisibility vis=40000000 mask=ffffffff oldVal=40000600 newVal=40000000 diff=600 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",MISS,0,0.688658
1350,"notifyUiVisibilityChanged:vis=0x40000000, SystemUiVisibility=0x40000000",MISS,0,0.688148
1351,"setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=40000000 newVal=40000600 diff=600 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",MISS,0,0.687639
1352,"notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600",HIT,0,0.687870
1353,"userActivityNoUpdateLocked: eventTime=261972153, event=2, flags=0x0, uid=1000",MISS,0,0.687361
1354,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.687592
1355,suspendAutohide,HIT,0,0.687823
1356,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,HIT,0,0.688053
1357,"interceptKeyBeforeQueueing: key 3 , result : 1",HIT,0,0.688283
1358,"userActivityNoUpdateLocked: eventTime=261972159, event=1, flags=0x0, uid=1000",MISS,0,0.687776
1359,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.688006
1360,resumeSuspendedAutohide,HIT,0,0.688235
1361,"userActivityNoUpdateLocked: eventTime=261972223, event=0, flags=0x0, uid=1000",MISS,0,0.687730
1362,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.687959
1363,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,HIT,0,0.688188
1364,"interceptKeyBeforeQueueing: key 3 , result : 1",HIT,0,0.688416
1365,querySoundEffectsEnabled...,HIT,0,0.688645
1366,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false",MISS,0,0.688141
1367,"userActivityNoUpdateLocked: eventTime=261972262, event=0, flags=0x0, uid=1000",MISS,0,0.687637
1368,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.687865
1369,closeQs,HIT,0,0.688093
1370,cancelPeek: false,HIT,0,0.688321
1371,instantCollapse,HIT,0,0.688549
1372,cancelPeek: false,HIT,0,0.688776
1373,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10057}, uid=1000, pid=1702",HIT,0,0.689002
1374,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.689229
1375,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.689455
1376,"rotationForOrientationLw(orient=1, last=0); user=0 USER_ROTATION_LOCKED",MISS,0,0.688953
1377,"Application requested orientation 1, got rotation 0 which has compatible metrics",MISS,0,0.688453
1378,"Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21080], maxLayer:[21085], inRotation:[false], rot:[0]",MISS,0,0.687954
1379,The change in focus caused us to need to do a layout begin,HIT,0,0.688180
1380,The change in focus caused us to need to do a layout end,HIT,0,0.688406
1381,"setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000600 newVal=708 diff=40000108 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",MISS,0,0.687907
1382,cancelAutohide,HIT,0,0.688133
1383,"notifyUiVisibilityChanged:vis=0x708, SystemUiVisibility=0x708",MISS,0,0.687636
1384,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-24.0",HIT,0,0.687861
1385,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.688087
1386,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",HIT,0,0.688312
1387,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",HIT,0,0.688536
1388,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",HIT,0,0.688761
1389,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }",HIT,0,0.688985
1390,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }",HIT,0,0.689209
1391,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }",HIT,0,0.689432
1392,"getRecentTasks: num=20,flags=62,totalTasks=46",HIT,0,0.689655
1393,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},HIT,0,0.689878
1394,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",HIT,0,0.690100
1395,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",HIT,0,0.690323
1396,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",HIT,0,0.690544
1397,"getRecentTasks: num=10,flags=62,totalTasks=46",HIT,0,0.690766
1398,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},HIT,0,0.690987
1399,getTasks: caller 10020 does not hold REAL_GET_TASKS; limiting output,MISS,0,0.690493
1400,"setSystemUiVisibility vis=c0000700 mask=ffffffff oldVal=708 newVal=c0000700 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",MISS,0,0.690000
1401,cancelAutohide,HIT,0,0.690221
1402,"notifyUiVisibilityChanged:vis=0xc0000700, SystemUiVisibility=0xc0000700",HIT,0,0.690442
1403,getTasks: caller 10020 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.690663
1404,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10057}, uid=1000, pid=1702",MISS,0,0.690171
1405,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.690391
1406,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.690612
1407,Destroying surface Surface(name=com.example.android.notepad/com.example.android.notepad.NoteEditor) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.AppWindowToken.notifyAppStopped:400 com.android.server.wm.WindowManagerService.notifyAppStopped:4869 com.android.server.am.ActivityStack.activityStoppedLocked:1393 com.android.server.am.ActivityManagerService.activityStopped:7690,MISS,0,0.690121
1408,Destroying surface Surface(name=com.example.android.notepad/com.example.android.notepad.NoteEditor) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.AppWindowToken.notifyAppStopped:400 com.android.server.wm.WindowManagerService.notifyAppStopped:4869 com.android.server.am.ActivityStack.activityStoppedLocked:1393 com.android.server.am.ActivityManagerService.activityStopped:7690,HIT,0,0.690341
1409,getTasks: caller 10020 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.690561
1410,getTasks: caller 10020 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.690780
1411,getRingerMode...,MISS,0,0.690291
1412,"userActivityNoUpdateLocked: eventTime=261973289, event=2, flags=0x0, uid=1000",MISS,0,0.689802
1413,suspendAutohide,HIT,0,0.690021
1414,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.690240
1415,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,HIT,0,0.690459
1416,"interceptKeyBeforeQueueing: key 3 , result : 1",HIT,0,0.690678
1417,"userActivityNoUpdateLocked: eventTime=261973293, event=1, flags=0x0, uid=1000",MISS,0,0.690191
