step,item,status,reinserts,hit_ratio
1912,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992678
1913,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992682
1914,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992685
1915,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992689
1916,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992693
1917,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992697
1918,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992701
1919,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992705
1920,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992708
1921,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992712
1922,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992716
1923,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992720
1924,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992723
1925,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992727
1926,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992731
1927,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992735
1928,Verification succeeded for blk_<*>,HIT,0,0.992739
1929,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992742
1930,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992746
1931,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992750
1932,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992754
1933,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992757
1934,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992761
1935,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992765
1936,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992769
1937,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992772
1938,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992776
1939,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992780
1940,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992784
1941,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992787
1942,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992791
1943,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992795
1944,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992798
1945,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992802
1946,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992806
1947,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992809
1948,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992813
1949,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992817
1950,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992821
1951,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992824
1952,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992828
1953,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992832
1954,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992835
1955,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992839
1956,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992843
1957,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992846
1958,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992850
1959,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992853
1960,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992857
1961,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992861
1962,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992864
1963,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992868
1964,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992872
1965,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992875
1966,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992879
1967,Deleting block blk_<*> file /<*>/blk_<*>,HIT,0,0.992883
1968,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992886
1969,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992890
1970,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992893
1971,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992897
1972,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992901
1973,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992904
1974,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992908
1975,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992911
1976,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992915
1977,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992919
1978,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992922
1979,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992926
1980,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992929
1981,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992933
1982,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992936
1983,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992940
1984,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992944
1985,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992947
1986,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992951
1987,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HIT,0,0.992954
1988,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992958
1989,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992961
1990,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992965
1991,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HIT,0,0.992968
1992,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992972
1993,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992975
1994,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992979
1995,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992982
1996,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992986
1997,Received block blk_<*> of size <*> from /<*>,HIT,0,0.992989
1998,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.992993
1999,PacketResponder <*> for block blk_<*> terminating,HIT,0,0.992996
2000,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HIT,0,0.993000
